Client UID,Counsellor,Program Name,Service Location,Assessment Date,Assessment Duration,Language Served,Assessment Type,Format,Setl Asset None,Setl Asset Family,Setl Asset Knowledge Canada,Setl Asset Motivation,Setl Asset Other,Live in Canada Needs,Basic Needs (BN),BN IRCC referral,BN non-IRCC referral ,Family Needs (FN),BN IRCC referral_1,BN non-IRCC referral,Health Needs (HN),HN IRCC referral,HN non-IRCC referral,Housing Needs (HoN),HoN IRCC referral,HoN non-IRCC referral,Knowledge Goverment Services (KGS),KGS IRCC referral,KGS nonIRCC referral,Knowledge Canada (KC),KC IRCC referral,KC nonIRCC referral,Legal Needs (LN),LN IRCC referral,LN non-IRCC referral,Financial Needs (FN),FN IRCC referral,FN non-IRCC referral,Community Knowlede (CK),KN IRCC referral,KN Non-IRCC referral,Networking Needs (NN),NN IRCC referral,NN non-IRCC referral,Racism-Discrimination (RD),RD IRCC referral,RD non-IRCC referral,Language Asset None,Language Asset Sufficient Know. English,Language Asset Sufficient Know. French,Language Asset Other,Language Needs,Official Language Needs (OL),OL_language_en,OL_language_fr,OL IRCC referral,OL non-IRCC referral,Literacy (LI),LI_language_en,LI_language_fr,LI IRCC referral,LI non-IRCC referral,Language For Employemnt (LE),LE_language_en,LE_language_fr,LE IRCC referral,LE non-IRCC referral,Employment Asset Currently employed,Employment Asset Foreign Credential,Employment Asset Knoweldge Labout Market,Employment Asset Post Secondary in Canada,Employment Asset Post Secondary out Canada,Employment Asset Previous Empl. Canada,Employment Asset Taking Training,Employment Asset Work Experience,Employment Asset Other,Employment Needs,Knowledge Labour Market (KLM),KLM IRCC referral,KLM non-IRCC referral,Finding Employment (FE),FE IRCC referral,FE non-IRCC referral,Credentials (CRED),CRED IRCC referral,CRED non-IRCC referral,Education Needs (EDU),EDU non-IRCC referral,EDU IRCC referral,Required Childcare,Required Digital Equip,Required Digital Support,Required Interpretation,Required Short-Term,Required Transportation,Required Translation,data_source_month,de8adb846b68f2e6d78d2fe9d88a3a2a,Birthdate,Gender,Country of Origin,Language,Postal Code,immigration_class,Arrival Date,Landing Date,age,years_in_canada,months_since_landing
4a20f76659aa9ad294e71e9cda1d6cb7,Zahesha,Orientation - Brampton,Brampton,2025-09-08,1.0,English,Initial,Phone-Email,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,2003-04-25,Female,Afghanistan,Dari,M1M2P2,Permanent Resident,,,22.9,,
020e7539ccf074ad119a8796c01e098d,Zahesha,Orientation - Brampton,Brampton,2025-09-08,1.0,English,Initial,Phone-Email,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,2006-03-08,Female,Afghanistan,Farsi (Persian),M1L1L1,Government-Assisted Refugee,,,20.1,,
c08e519e0f88d2b662f8ac0ba599511b,Yuliia,Women's Focus,Mississauga,2025-09-04,0.5,English,Initial,Phone-Email,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1971-05-18,Female,Afghanistan,Dari,L5J3T4,Government-Assisted Refugee,2022-06-02,2022-06-02,54.9,3.82,45.8
47bcbb3c2e5011f12a99c88c700cb3f9,Yuliia,Women's Focus,Mississauga,2025-09-04,0.5,English,Initial,Online,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1967-07-07,Female,Afghanistan,Dari,L5M7L4,Government-Assisted Refugee,2023-09-19,2023-09-19,58.7,2.52,30.2
0ead215137c63db87db1fc00af1b9584,Yuliia,Women's Focus,Mississauga,2025-09-04,0.5,English,Initial,Online,N,Y,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Sep,,1988-03-19,Female,India,Punjabi,L5L3K9,Family Sponsorship,2021-10-01,2021-10-01,38.0,4.48,53.8
1fb916b016c58eb8020966e9aa2e4e58,Wenxiu,Library Settlement Program,Agincourt Library,2025-09-12,1.0,Cantonese,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1992-11-25,Female,China,Mandarin,M1V2H4,Skilled Trades Worker,2023-04-14,2023-04-14,33.3,2.95,35.4
e1fb85504cc2011ae5d138fe4c6e0f78,Yuliia,Women's Focus,Mississauga,2025-09-11,0.5,English,Initial,Phone-Email,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1981-07-10,Female,Ukraine,Russian,M2N1L8,Provincial Nominee,2021-01-16,2023-04-17,44.7,5.19,35.3
01cc5e840c2b3f10f1774b35baee7f91,Zahesha,Orientation - Brampton,Achev - Brampton East,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Sep,,1999-09-19,Female,Pakistan,Urdu,L6Z3L5,Permanent Resident,2021-04-29,2021-04-29,26.5,4.91,58.9
a75c447c3a573635b3310723de6a16ad,Wenxiu,Library Settlement Program,Agincourt Library,2025-09-12,1.0,Cantonese,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1988-05-02,Male,China,Mandarin,M1V2H4,Skilled Trades Worker,2014-10-27,2014-10-27,37.9,11.41,137.0
210e5deff1acf5b070922da5478cd4cf,Wenxiu,Library Settlement Program,Agincourt Library,2025-09-10,0.5,Cantonese,Initial,In-person,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,2018-08-29,Male,China,Mandarin,M1V2H4,Family Sponsorship,2023-04-14,2023-04-14,7.6,2.95,35.4
6927fb4ae1805216e82c696da24b581f,Yuliia,Women's Focus,Mississauga,2025-09-04,1.0,English,Initial,Phone-Email,N,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1981-01-01,Female,South Sudan,Arabic,L5A3X2,Family Sponsorship,2022-08-13,2022-08-13,45.2,3.62,43.4
4a6dfc056e2df6d65e8b679977cbc2b9,Zahesha,Orientation - Brampton,Brampton,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1972-10-04,Female,Pakistan,Urdu,L6Z3L5,Permanent Resident,2021-04-29,2021-04-29,53.5,4.91,58.9
00470148dcaced84c0ebd9f849489229,Yuliia,Women's Focus,Mississauga,2025-09-04,0.5,English,Initial,Phone-Email,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1989-12-20,Female,Pakistan,Urdu,L5V2B4,Permanent Resident,,2016-01-16,36.3,,122.3
135767bbff5fd8283b32a73e7ff5e537,Yuliia,Women's Focus,Mississauga,2025-09-04,0.5,English,Initial,Online,N,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1985-12-21,Female,China,Mandarin,L5R5R8,Family Sponsorship,2023-05-23,2023-05-23,40.3,2.84,34.1
bdc756ddabe4a00a264812e495391c76,Zahesha,Orientation - Brampton,Achev - Brampton East,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1992-06-29,Male,Afghanistan,Dari,L6Z1J6,Permanent Resident,2020-07-01,2020-07-01,33.7,5.74,68.8
e976af0a997bca256983267542c104b3,Yuliia,Women's Focus,Mississauga,2025-09-11,0.5,English,,Online,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1973-03-26,Female,Afghanistan,Dari,L5M0L3,Family Sponsorship,2022-02-08,2022-02-08,53.0,4.13,49.5
c31238ba0fc2ab850c3344232eb05ce0,Zahesha,Orientation - Brampton,Achev - Brampton East,2025-09-03,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1995-05-05,Male,Afghanistan,Pashto,L6S2V2,Permanent Resident,2017-11-14,2017-11-14,30.9,8.36,100.4
907c092056872f05d098039535733e34,Fadwa,Orientation - Mississauga,Mississauga,2025-09-12,1.0,Arabic,Initial,Phone-Email,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1989-01-17,Female,Syria,Arabic,L5B3C4,Family Sponsorship,2024-02-16,2024-02-16,37.2,2.11,25.3
1d3199eb6b0a9fc8922c6812437146ee,Zahesha,Orientation - Brampton,Achev - Brampton East,2025-09-03,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1978-06-11,Male,Jamaica,English,L6Y5C7,Permanent Resident,2019-04-05,2019-04-05,47.8,6.98,83.7
17c9fdd62591beac9bd5e23a112a8a09,Zahesha,Orientation - Brampton,Achev - Brampton East,2025-09-03,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Sep,,2003-04-26,Male,Jamaica,English,L6Y5C7,Permanent Resident,2025-08-31,2025-08-31,22.9,0.57,6.8
effc292ef11bd4fc679929f3fe662256,Fadwa,Orientation - Mississauga,Mississauga,2025-09-11,1.0,Arabic,Initial,In-person,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1968-04-20,Female,Syria,Arabic,L5N2M7,Privately Sponsored Refugee,2025-04-24,2025-04-24,57.9,0.92,11.1
b6e40df7532b5da297b6a4281402f1dc,Fadwa,Orientation - Mississauga,Mississauga,2025-09-11,1.0,Arabic,Initial,In-person,N,Y,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1964-05-10,Male,Syria,Arabic,L5N2M7,Privately Sponsored Refugee,2025-04-24,2025-04-24,61.9,0.92,11.1
48f43f2a48a07f0b3019bf1e8f5e27af,Wenxiu,Library Settlement Program,Agincourt Library,2025-09-12,1.0,Mandarin,Initial,In-person,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1988-10-11,Female,China,Mandarin,M1H3K2,Family Sponsorship,2025-09-07,2025-09-07,37.5,0.55,6.6
a7f0ac13863141845a9492a899dffdd3,Zainab,Orientation - Mississauga,Mississauga,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1975-01-01,Male,Sudan,Arabic,L5B4N2,Government-Assisted Refugee,2025-07-23,2025-07-23,51.2,0.68,8.1
9b8b4948acfbd0ced78e854c554c3d41,Zainab,Orientation - Mississauga,Mississauga,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1996-07-26,Female,Sudan,Arabic,L5B4N2,Government-Assisted Refugee,2025-07-23,2025-07-23,29.7,0.68,8.1
3da39e5113c65d657c9797c511be12d6,Zainab,Orientation - Mississauga,Mississauga,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,2019-01-04,Male,Sudan,Arabic,L5B4N2,Government-Assisted Refugee,2025-07-23,2025-07-23,7.2,0.68,8.1
b5e7ac9536bf6d92ef160e9e420c0996,Sara,Family in Settlement Together,Toronto SIP,2025-09-01,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1957-07-15,Male,Iran,Farsi (Persian),L4S2T4,Protected Person,,,68.7,,
7cc86b05ee564fe3165236fa67b9b4db,Sara,Family in Settlement Together,Toronto SIP,2025-09-01,1.0,English,Initial,In-person,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1965-01-19,Female,Iran,Farsi (Persian),L4S2T4,Protected Person,,,61.2,,
72e946c374cec71c3a613ca0242f17ff,Daljeet,Orientation - Brampton,Achev - Malton,2025-09-09,1.0,English,Initial,In-person,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Sep,,1998-10-28,Female,Eritrea,Tigrigna,M6M1S6,Provincial Nominee,2025-06-09,2025-06-09,27.4,0.8,9.6
a749ce06815fe22ccd7394848a3ac27f,Daljeet,Orientation - Brampton,Achev - Malton,2025-09-09,1.0,Punjabi,Initial,In-person,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Sep,,1973-03-18,Female,India,Punjabi,L4T0A3,Permanent Resident,2010-08-05,2010-08-05,53.0,15.64,187.7
c176640279619e3ef2fc9527e7e81d36,Zainab,Orientation - Mississauga,Mississauga,2025-09-15,1.0,English,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1973-07-14,Male,Iraq,Arabic,L5B3Y6,Government-Assisted Refugee,2015-12-03,2015-12-03,52.7,10.31,123.8
93175800c462b639d15d479164af2661,Daljeet,Orientation - Brampton,Achev - Malton,2025-09-09,1.0,Punjabi,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1970-05-10,Male,India,Punjabi,L4T0A3,Permanent Resident,2017-05-30,2017-05-30,55.9,8.82,105.9
931be40f00772da92e90af67ed919c01,Daljeet,Orientation - Brampton,Brampton,2025-09-10,1.0,Punjabi,,In-person,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1961-07-10,Female,India,Punjabi,L6R1W2,Family Sponsorship,2021-05-06,2021-05-06,64.7,4.89,58.7
f364bc19e542899d8f6ee4aa55d27233,Maripi,Settlement Integration Place,Toronto SIP,2025-09-15,1.0,English,Initial,In-person,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Sep,,2002-09-13,Male,Nigeria,Afrikaans,T5G2N9,Refugee Class,2024-03-05,2024-03-05,23.5,2.06,24.7
4fb0c64e7337cb14095d80f34e21ed88,Abdul,Itinerant - Brampton,Achev - Brampton South,2025-09-15,1.0,English,Initial,In-person,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,English,,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1976-06-30,Male,Bangladesh,Bengali,L6Y2K4,Permanent Resident,2024-10-28,,49.7,1.41,
02f07f546cdf6bc38b4b66e39046d70b,Taj,Itinerant - Brampton,Achev - Brampton East,2025-09-03,1.0,Dari,,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1987-05-12,Male,Afghanistan,Dari,L6Y0C1,Privately Sponsored Refugee,2011-10-06,2011-10-06,38.9,14.47,173.7
c31b148697f7f48f0af87cdad14af213,Fadwa,Orientation - Mississauga,Mississauga,2025-09-15,1.0,Arabic,Follow-Up,Phone-Email,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,English,,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1977-06-23,Female,Egypt,Arabic,L5N3S1,Convention Refugee,2019-06-20,2023-07-21,48.8,6.77,32.2
4b6535adac3f01a8be4596f67b88b3b4,Taj,Itinerant - Brampton,ACCES Employment (Miss),2025-09-03,1.0,English,Initial,In-person,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1999-02-08,Male,Pakistan,Urdu,M9W5J8,Family Sponsorship,2025-07-07,2025-07-07,27.1,0.72,8.6
03ab791ab69ad3f4829800dee45a419a,Qudsia,Community Services Program,Toronto SIP,2025-09-15,1.0,Farsi (Persian),Initial,In-person,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,2009-12-09,Female,Afghanistan,Pashto,M1M3S5,Atlantic Immigration Program,2024-07-11,2024-07-11,16.3,1.71,20.5
33731e821155bdb4388f5edcf2b39866,Anastasiia,Orientation - Brampton,Achev - Brampton South,2025-09-15,1.0,English,Initial,In-person,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Sep,,1958-02-19,Male,Sri Lanka,Tamil,L7A4Y5,Permanent Resident,2010-04-06,2010-04-06,68.1,15.97,191.7
